time_ns,vcc_mV,trigger,reset_n,debug
5967000,3291,0,1,0
5967250,3292,0,1,0
5967500,3294,0,1,0
5967750,3291,0,1,0
5968000,3292,0,1,0
5968250,3291,0,1,0
5968500,3295,0,1,0
5968750,3293,0,1,0
5969000,3298,0,1,0
5969250,3298,0,1,0
5969500,3298,0,1,0
5969750,3301,0,1,0
5970000,3300,0,1,0
5970250,3301,0,1,0
5970500,3301,0,1,0
5970750,3302,0,1,0
5971000,3302,0,1,0
5971250,3305,0,1,0
5971500,3306,0,1,0
5971750,3307,0,1,0
5972000,3309,1,1,0
5972250,3310,1,1,0
5972500,3311,0,1,0
5972750,3310,0,1,0
5973000,3308,0,1,0
5973250,3314,0,1,0
5973500,3313,0,1,0
5973750,3309,0,1,0
5974000,3308,0,1,0
5974250,3309,0,1,0
5974500,3310,0,1,0
5974750,3310,0,1,0
5975000,3313,0,1,0
5975250,3308,0,1,0
5975500,3306,0,1,0
5975750,3306,0,1,0
5976000,3309,0,1,0
5976250,3307,0,1,0
5976500,3307,0,1,0
5976750,3307,0,1,0
5977000,3307,0,1,0
5977250,3301,0,1,0
5977500,3304,0,1,0
5977750,3304,0,1,0
5978000,3301,1,1,0
5978250,3300,1,1,0
5978500,3302,0,1,0
5978750,3303,0,1,0
5979000,3299,0,1,0
5979250,3298,0,1,0
5979500,3304,0,1,0
5979750,3304,0,1,0
5980000,3304,0,1,0
5980250,3304,0,1,0
5980500,3301,0,1,0
5980750,3303,0,1,0
5981000,3304,0,1,0
5981250,3304,0,1,0
5981500,3304,0,1,0
5981750,3301,0,1,0
5982000,3305,0,1,0
5982250,3305,0,1,0
5982500,3307,0,1,0
5982750,3306,0,1,0
5983000,3305,0,1,0
5983250,3306,0,1,0
5983500,3304,0,1,0
5983750,3302,0,1,0
5984000,3302,1,1,0
5984250,3301,1,1,0
5984500,3304,0,1,0
5984750,3303,0,1,0
5985000,3300,0,1,0
5985250,3304,0,1,0
5985500,3299,0,1,0
5985750,3302,0,1,0
5986000,3299,0,1,0
5986250,3301,0,1,0
5986500,3296,0,1,0
5986750,3298,0,1,0
5987000,3299,0,1,0
5987250,3296,0,1,0
5987500,3291,0,1,0
5987750,3293,0,1,0
5988000,3290,0,1,0
5988250,3292,0,1,0
5988500,3292,0,1,0
5988750,3287,0,1,0
5989000,3292,0,1,0
5989250,3289,0,1,0
5989500,3289,0,1,0
5989750,3286,0,1,0
5990000,3290,1,1,0
5990250,3287,1,1,0
5990500,3289,0,1,0
5990750,3287,0,1,0
5991000,3291,0,1,0
5991250,3289,0,1,0
5991500,3291,0,1,0
5991750,3293,0,1,0
5992000,3293,0,1,0
5992250,3291,0,1,0
5992500,3292,0,1,0
5992750,3296,0,1,0
5993000,3294,0,1,0
5993250,3297,0,1,0
5993500,3295,0,1,0
5993750,3300,0,1,0
5994000,3297,0,1,0
5994250,3301,0,1,0
5994500,3299,0,1,0
5994750,3300,0,1,0
5995000,3300,0,1,0
5995250,3300,0,1,0
5995500,3300,0,1,0
5995750,3302,0,1,0
5996000,3299,1,1,0
5996250,3302,1,1,0
5996500,3302,0,1,0
5996750,3301,0,1,0
5997000,3298,0,1,0
5997250,3299,0,1,0
5997500,3297,0,1,0
5997750,3297,0,1,0
5998000,3296,0,1,0
5998250,3297,0,1,0
5998500,3301,0,1,0
5998750,3295,0,1,0
5999000,3297,0,1,0
5999250,3295,0,1,0
5999500,3298,0,1,0
5999750,3300,0,1,0
6000000,3297,0,1,0
6000250,3299,0,1,0
6000500,3299,0,1,0
6000750,3297,0,1,0
6001000,3300,0,1,0
6001250,3300,0,1,0
6001500,3300,0,1,0
6001750,3299,0,1,0
6002000,3303,1,1,0
6002250,3301,1,1,0
6002500,3303,0,1,0
6002750,3301,0,1,0
6003000,3303,0,1,0
6003250,3306,0,1,0
6003500,3306,0,1,0
6003750,3310,0,1,0
6004000,3309,0,1,0
6004250,3308,0,1,0
6004500,3311,0,1,0
6004750,3309,0,1,0
6005000,3310,0,1,0
6005250,3313,0,1,0
6005500,3314,0,1,0
6005750,3313,0,1,0
6006000,3310,0,1,0
6006250,3315,0,1,0
6006500,3313,0,1,0
6006750,3315,0,1,0
6007000,3310,0,1,0
6007250,3310,0,1,0
6007500,3309,0,1,0
6007750,3314,0,1,0
6008000,3311,1,1,0
6008250,3311,1,1,0
6008500,3307,0,1,0
6008750,3304,0,1,0
6009000,3306,0,1,0
6009250,3304,0,1,0
6009500,3302,0,1,0
6009750,3301,0,1,0
6010000,3303,0,1,0
6010250,3303,0,1,0
6010500,3302,0,1,0
6010750,3303,0,1,0
6011000,3302,0,1,0
6011250,3299,0,1,0
6011500,3297,0,1,0
6011750,3297,0,1,0
6012000,3296,0,1,0
6012250,3297,0,1,0
6012500,3296,0,1,0
6012750,3300,0,1,0
6013000,3295,0,1,0
6013250,3297,0,1,0
6013500,3295,0,1,0
6013750,3295,0,1,0
6014000,3298,1,1,0
6014250,3300,1,1,0
6014500,3300,0,1,0
6014750,3301,0,1,0
6015000,3298,0,1,0
6015250,3297,0,1,0
6015500,3298,0,1,0
6015750,3298,0,1,0
6016000,3301,0,1,0
6016250,3302,0,1,0
6016500,3298,0,1,0
6016750,3298,0,1,0
6017000,3299,0,1,0
6017250,3302,0,1,0
6017500,3303,0,1,0
6017750,3302,0,1,0
6018000,3299,0,1,0
6018250,3295,0,1,0
6018500,3301,0,1,0
6018750,3294,0,1,0
6019000,3293,0,1,0
6019250,3298,0,1,0
6019500,3295,0,1,0
6019750,3295,0,1,0
6020000,3294,1,1,0
6020250,3293,1,1,0
6020500,3291,0,1,0
6020750,3293,0,1,0
6021000,3289,0,1,0
6021250,3291,0,1,0
6021500,3289,0,1,0
6021750,3291,0,1,0
6022000,3286,0,1,0
6022250,3285,0,1,0
6022500,3290,0,1,0
6022750,3285,0,1,0
6023000,3287,0,1,0
6023250,3286,0,1,0
6023500,3292,0,1,0
6023750,3288,0,1,0
6024000,3291,0,1,0
6024250,3288,0,1,0
6024500,3293,0,1,0
6024750,3295,0,1,0
6025000,3293,0,1,0
6025250,3296,0,1,0
6025500,3297,0,1,0
6025750,3298,0,1,0
6026000,3294,1,1,0
6026250,3297,1,1,0
6026500,3300,0,1,0
6026750,3298,0,1,0
6027000,3298,0,1,0
6027250,3299,0,1,0
6027500,3304,0,1,0
6027750,3304,0,1,0
6028000,3300,0,1,0
6028250,3302,0,1,0
6028500,3307,0,1,0
6028750,3307,0,1,0
6029000,3303,0,1,0
6029250,3306,0,1,0
6029500,3306,0,1,0
6029750,3303,0,1,0
6030000,3305,0,1,0
6030250,3303,0,1,0
6030500,3306,0,1,0
6030750,3304,0,1,0
6031000,3306,0,1,0
6031250,3306,0,1,0
6031500,3304,0,1,0
6031750,3299,0,1,0
6032000,3300,1,1,0
6032250,3305,1,1,0
6032500,3301,0,1,0
6032750,3299,0,1,0
6033000,3301,0,1,0
6033250,3303,0,1,0
6033500,3301,0,1,0
6033750,3301,0,1,0
6034000,3299,0,1,0
6034250,3303,0,1,0
6034500,3301,0,1,0
6034750,3305,0,1,0
6035000,3304,0,1,0
6035250,3306,0,1,0
6035500,3305,0,1,0
6035750,3308,0,1,0
6036000,3303,0,1,0
6036250,3309,0,1,0
6036500,3304,0,1,0
6036750,3306,0,1,0
6037000,3309,0,1,0
6037250,3312,0,1,0
6037500,3313,0,1,0
6037750,3307,0,1,0
6038000,3311,1,1,0
6038250,3310,1,1,0
6038500,3311,0,1,0
6038750,3309,0,1,0
6039000,3310,0,1,0
6039250,3312,0,1,0
6039500,3309,0,1,0
6039750,3310,0,1,0
6040000,3312,0,1,0
6040250,3308,0,1,0
6040500,3311,0,1,0
6040750,3309,0,1,0
6041000,3309,0,1,0
6041250,3309,0,1,0
6041500,3305,0,1,0
6041750,3307,0,1,0
6042000,3301,0,1,0
6042250,3300,0,1,0
6042500,3302,0,1,0
6042750,3300,0,1,0
6043000,3296,0,1,0
6043250,3299,0,1,0
6043500,3298,0,1,0
6043750,3293,0,1,0
6044000,3298,1,1,0
6044250,3293,1,1,0
6044500,3296,0,1,0
6044750,3293,0,1,0
6045000,3295,0,1,0
6045250,3291,0,1,0
6045500,3295,0,1,0
6045750,3292,0,1,0
6046000,3291,0,1,0
6046250,3296,0,1,0
6046500,3293,0,1,0
6046750,3295,0,1,0
6047000,3292,0,1,0
6047250,3297,0,1,0
6047500,3298,0,1,0
6047750,3295,0,1,0
6048000,3294,0,1,0
6048250,3299,0,1,0
6048500,3299,0,1,0
6048750,3294,0,1,0
6049000,3295,0,1,0
6049250,3294,0,1,0
6049500,3295,0,1,0
6049750,3295,0,1,0
6050000,3301,1,1,0
6050250,3298,1,1,0
6050500,3301,0,1,0
6050750,3296,0,1,0
6051000,3296,0,1,0
6051250,3299,0,1,0
6051500,3295,0,1,0
6051750,3296,0,1,0
6052000,3294,0,1,0
6052250,3293,0,1,0
6052500,3297,0,1,0
6052750,3292,0,1,0
6053000,3295,0,1,0
6053250,3290,0,1,0
6053500,3294,0,1,0
6053750,3292,0,1,0
6054000,3294,0,1,0
6054250,3292,0,1,0
6054500,3292,0,1,0
6054750,3294,0,1,0
6055000,3292,0,1,0
6055250,3288,0,1,0
6055500,3294,0,1,0
6055750,3293,0,1,0
6056000,3292,1,1,0
6056250,3291,1,1,0
6056500,3294,0,1,0
6056750,3293,0,1,0
6057000,3291,0,1,0
6057250,3293,0,1,0
6057500,3297,0,1,0
6057750,3297,0,1,0
6058000,3299,0,1,0
6058250,3296,0,1,0
6058500,3303,0,1,0
6058750,3302,0,1,0
6059000,3301,0,1,0
6059250,3304,0,1,0
6059500,3302,0,1,0
6059750,3302,0,1,0
6060000,3306,0,1,0
6060250,3303,0,1,0
6060500,3309,0,1,0
6060750,3311,0,1,0
6061000,3307,0,1,0
6061250,3310,0,1,0
6061500,3311,0,1,0
6061750,3311,0,1,0
6062000,3312,1,1,0
6062250,3306,1,1,0
6062500,3310,0,1,0
6062750,3307,0,1,0
6063000,3306,0,1,0
6063250,3310,0,1,0
6063500,3308,0,1,0
6063750,3307,0,1,0
6064000,3308,0,1,0
6064250,3309,0,1,0
6064500,3303,0,1,0
6064750,3303,0,1,0
6065000,3306,0,1,0
6065250,3306,0,1,0
6065500,3307,0,1,0
6065750,3306,0,1,0
6066000,3303,0,1,0
6066250,3306,0,1,0
6066500,3304,0,1,0
6066750,3303,0,1,0
6067000,3305,0,1,0
6067250,3302,0,1,0
6067500,3304,0,1,0
6067750,3305,0,1,0
6068000,3305,1,1,0
6068250,3300,1,1,0
6068500,3307,0,1,0
6068750,3302,0,1,0
6069000,3302,0,1,0
6069250,3307,0,1,0
6069500,3308,0,1,0
6069750,3305,0,1,0
6070000,3306,0,1,0
6070250,3305,0,1,0
6070500,3304,0,1,0
6070750,3305,0,1,0
6071000,3304,0,1,0
6071250,3310,0,1,0
6071500,3306,0,1,0
6071750,3308,0,1,0
6072000,3305,0,1,0
6072250,3306,0,1,0
6072500,3303,0,1,0
6072750,3307,0,1,0
6073000,3305,0,1,0
6073250,3304,0,1,0
6073500,3305,0,1,0
6073750,3300,0,1,0
6074000,3298,1,1,0
6074250,3301,1,1,0
6074500,3302,0,1,0
6074750,3297,0,1,0
6075000,3299,0,1,0
6075250,3299,0,1,0
6075500,3294,0,1,0
6075750,3296,0,1,0
6076000,3320,0,1,0
6076250,3316,0,1,0
6076500,3316,0,1,0
6076750,3292,0,1,0
6077000,3294,0,1,0
6077250,3292,0,1,0
6077500,3288,0,1,0
6077750,3292,0,1,0
6078000,3291,0,1,0
6078250,3286,0,1,0
6078500,3288,0,1,0
6078750,3287,0,1,0
6079000,3288,0,1,0
6079250,3293,0,1,0
6079500,3288,0,1,0
6079750,3291,0,1,0
6080000,3289,1,1,0
6080250,3290,1,1,0
6080500,3294,0,1,0
6080750,3294,0,1,0
6081000,3294,0,1,0
6081250,3292,0,1,0
6081500,3295,0,1,0
6081750,3295,0,1,0
6082000,3297,0,1,0
6082250,3327,0,1,0
6082500,3332,0,1,0
6082750,3327,0,1,0
6083000,3323,0,1,0
6083250,3297,0,1,0
6083500,3298,0,1,0
6083750,3296,0,1,0
6084000,3299,0,1,0
6084250,3297,0,1,0
6084500,3296,0,1,0
6084750,3301,0,1,0
6085000,3299,0,1,0
6085250,3298,0,1,0
6085500,3296,0,1,0
6085750,3296,0,1,0
6086000,3298,1,1,0
6086250,3298,1,1,0
6086500,3297,0,1,0
6086750,3295,0,1,0
6087000,3295,0,1,0
6087250,3294,0,1,0
6087500,3292,0,1,0
6087750,3298,0,1,0
6088000,3298,0,1,0
6088250,3298,0,1,0
6088500,3298,0,1,0
6088750,3294,0,1,0
6089000,3297,0,1,0
6089250,3300,0,1,0
6089500,3298,0,1,0
6089750,3295,0,1,0
6090000,3301,0,1,0
6090250,3299,0,1,0
6090500,3301,0,1,0
6090750,3298,0,1,0
6091000,3303,0,1,0
6091250,3300,0,1,0
6091500,3304,0,1,0
6091750,3302,0,1,0
6092000,3309,1,1,0
6092250,3304,1,1,0
6092500,3305,0,1,0
6092750,3312,0,1,0
6093000,3309,0,1,0
6093250,3313,0,1,0
6093500,3312,0,1,0
6093750,3311,0,1,0
6094000,3312,0,1,0
6094250,3314,0,1,0
6094500,3312,0,1,0
6094750,3311,0,1,0
6095000,3311,0,1,0
6095250,3312,0,1,0
6095500,3314,0,1,0
6095750,3310,0,1,0
6096000,3310,0,1,0
6096250,3311,0,1,0
6096500,3308,0,1,0
6096750,3309,0,1,0
6097000,3308,0,1,0
6097250,3309,0,1,0
6097500,3303,0,1,0
6097750,3308,0,1,0
6098000,3306,1,1,0
6098250,3305,1,1,0
6098500,3300,0,1,0
6098750,3301,0,1,0
6099000,3299,0,1,0
6099250,3298,0,1,0
6099500,3301,0,1,0
6099750,3298,0,1,0
6100000,3297,0,1,0
6100250,3328,0,1,0
6100500,3334,0,1,0
6100750,3326,0,1,0
6101000,3323,0,1,0
6101250,3300,0,1,0
6101500,3301,0,1,0
6101750,3299,0,1,0
6102000,3300,0,1,0
6102250,3302,0,1,0
6102500,3298,0,1,0
6102750,3302,0,1,0
6103000,3301,0,1,0
6103250,3302,0,1,0
6103500,3304,0,1,0
6103750,3300,0,1,0
6104000,3302,1,1,0
6104250,3302,1,1,0
6104500,3305,0,1,0
6104750,3304,0,1,0
6105000,3301,0,1,0
6105250,3302,0,1,0
6105500,3298,0,1,0
6105750,3300,0,1,0
6106000,3302,0,1,0
6106250,3299,0,1,0
6106500,3302,0,1,0
6106750,3300,0,1,0
6107000,3300,0,1,0
6107250,3296,0,1,0
6107500,3298,0,1,0
6107750,3292,0,1,0
6108000,3293,0,1,0
6108250,3294,0,1,0
6108500,3290,0,1,0
6108750,3293,0,1,0
6109000,3288,0,1,0
6109250,3287,0,1,0
6109500,3287,0,1,0
6109750,3289,0,1,0
6110000,3286,1,1,0
6110250,3287,1,1,0
6110500,3286,0,1,0
6110750,3289,0,1,0
6111000,3285,0,1,0
6111250,3287,0,1,0
6111500,3285,0,1,0
6111750,3286,0,1,0
6112000,3287,0,1,0
6112250,3289,0,1,0
6112500,3292,0,1,0
6112750,3288,0,1,0
6113000,3294,0,1,0
6113250,3290,0,1,0
6113500,3297,0,1,0
6113750,3297,0,1,0
6114000,3296,0,1,0
6114250,3294,0,1,0
6114500,3298,0,1,0
6114750,3299,0,1,0
6115000,3296,0,1,0
6115250,3298,0,1,0
6115500,3301,0,1,0
6115750,3297,0,1,0
6116000,3300,1,1,0
6116250,3298,1,1,0
6116500,3301,0,1,0
6116750,3299,0,1,0
6117000,3300,0,1,0
6117250,3299,0,1,0
6117500,3301,0,1,0
6117750,3305,0,1,0
6118000,3305,0,1,0
6118250,3299,0,1,0
6118500,3298,0,1,0
6118750,3298,0,1,0
6119000,3303,0,1,0
6119250,3299,0,1,0
6119500,3301,0,1,0
6119750,3297,0,1,0
6120000,3303,0,1,0
6120250,3300,0,1,0
6120500,3298,0,1,0
6120750,3303,0,1,0
6121000,3300,0,1,0
6121250,3302,0,1,0
6121500,3298,0,1,0
6121750,3300,0,1,0
6122000,3301,1,1,0
6122250,3298,1,1,0
6122500,3304,0,1,0
6122750,3301,0,1,0
6123000,3303,0,1,0
6123250,3302,0,1,0
6123500,3307,0,1,0
6123750,3306,0,1,0
6124000,3306,0,1,0
6124250,3307,0,1,0
6124500,3307,0,1,0
6124750,3306,0,1,0
6125000,3306,0,1,0
6125250,3308,0,1,0
6125500,3313,0,1,0
6125750,3313,0,1,0
6126000,3310,0,1,0
6126250,3312,0,1,0
6126500,3314,0,1,0
6126750,3315,0,1,0
6127000,3315,0,1,0
6127250,3314,0,1,0
6127500,3309,0,1,0
6127750,3309,0,1,0
6128000,3313,1,1,0
6128250,3308,1,1,0
6128500,3307,0,1,0
6128750,3306,0,1,0
6129000,3309,0,1,0
6129250,3309,0,1,0
6129500,3305,0,1,0
6129750,3303,0,1,0
6130000,3308,0,1,0
6130250,3307,0,1,0
6130500,3299,0,1,0
6130750,3299,0,1,0
6131000,3302,0,1,0
6131250,3302,0,1,0
6131500,3298,0,1,0
6131750,3300,0,1,0
6132000,3299,0,1,0
6132250,3300,0,1,0
6132500,3296,0,1,0
6132750,3296,0,1,0
6133000,3294,0,1,0
6133250,3299,0,1,0
6133500,3298,0,1,0
6133750,3294,0,1,0
6134000,3292,1,1,0
6134250,3296,1,1,0
6134500,3295,0,1,0
6134750,3293,0,1,0
6135000,3298,0,1,0
6135250,3297,0,1,0
6135500,3294,0,1,0
6135750,3297,0,1,0
6136000,3297,0,1,0
6136250,3299,0,1,0
6136500,3299,0,1,0
6136750,3300,0,1,0
6137000,3295,0,1,0
6137250,3302,0,1,0
6137500,3300,0,1,0
6137750,3298,0,1,0
6138000,3297,0,1,0
6138250,3298,0,1,0
6138500,3301,0,1,0
6138750,3301,0,1,0
6139000,3300,0,1,0
6139250,3297,0,1,0
6139500,3298,0,1,0
6139750,3299,0,1,0
6140000,3295,1,1,0
6140250,3298,1,1,0
6140500,3291,0,1,0
6140750,3290,0,1,0
6141000,3290,0,1,0
6141250,3295,0,1,0
6141500,3289,0,1,0
6141750,3294,0,1,0
6142000,3288,0,1,0
6142250,3289,0,1,0
6142500,3289,0,1,0
6142750,3290,0,1,0
6143000,3286,0,1,0
6143250,3287,0,1,0
6143500,3291,0,1,0
6143750,3286,0,1,0
6144000,3286,0,1,0
6144250,3287,0,1,0
6144500,3289,0,1,0
6144750,3294,0,1,0
6145000,3290,0,1,0
6145250,3293,0,1,0
6145500,3293,0,1,0
6145750,3294,0,1,0
6146000,3299,1,1,0
6146250,3297,1,1,0
6146500,3300,0,1,0
6146750,3299,0,1,0
6147000,3297,0,1,0
6147250,3300,0,1,0
6147500,3299,0,1,0
6147750,3304,0,1,0
6148000,3303,0,1,0
6148250,3306,0,1,0
6148500,3305,0,1,0
6148750,3307,0,1,0
6149000,3305,0,1,0
6149250,3308,0,1,0
6149500,3309,0,1,0
6149750,3305,0,1,0
6150000,3308,0,1,0
6150250,3307,0,1,0
6150500,3308,0,1,0
6150750,3307,0,1,0
6151000,3307,0,1,0
6151250,3305,0,1,0
6151500,3308,0,1,0
6151750,3309,0,1,0
6152000,3305,1,1,0
6152250,3307,1,1,0
6152500,3306,0,1,0
6152750,3301,0,1,0
6153000,3305,0,1,0
6153250,3305,0,1,0
6153500,3300,0,1,0
6153750,3300,0,1,0
6154000,3301,0,1,0
6154250,3299,0,1,0
6154500,3302,0,1,0
6154750,3299,0,1,0
6155000,3305,0,1,0
6155250,3302,0,1,0
6155500,3306,0,1,0
6155750,3300,0,1,0
6156000,3306,0,1,0
6156250,3307,0,1,0
6156500,3303,0,1,0
6156750,3302,0,1,0
6157000,3305,0,1,0
6157250,3306,0,1,0
6157500,3306,0,1,0
6157750,3307,0,1,0
6158000,3308,1,1,0
6158250,3308,1,1,0
6158500,3307,0,1,0
6158750,3308,0,1,0
6159000,3308,0,1,0
6159250,3310,0,1,0
6159500,3310,0,1,0
6159750,3308,0,1,0
6160000,3308,0,1,0
6160250,3306,0,1,0
6160500,3307,0,1,0
6160750,3308,0,1,0
6161000,3307,0,1,0
6161250,3309,0,1,0
6161500,3305,0,1,0
6161750,3308,0,1,0
6162000,3304,0,1,0
6162250,3304,0,1,0
6162500,3303,0,1,0
6162750,3304,0,1,0
6163000,3300,0,1,0
6163250,3298,0,1,0
6163500,3297,0,1,0
6163750,3296,0,1,0
6164000,3294,1,1,0
6164250,3294,1,1,0
6164500,3292,0,1,0
6164750,3296,0,1,0
6165000,3293,0,1,0
6165250,3290,0,1,0
6165500,3291,0,1,0
6165750,3293,0,1,0
6166000,3293,0,1,0
6166250,3291,0,1,0
6166500,3290,0,1,0
6166750,3290,0,1,0
6167000,3293,0,1,0
6167250,3293,0,1,0
6167500,3294,0,1,0
6167750,3289,0,1,0
6168000,3293,0,1,0
6168250,3295,0,1,0
6168500,3293,0,1,0
6168750,3291,0,1,0
6169000,3291,0,1,0
6169250,3297,0,1,0
6169500,3298,0,1,0
6169750,3299,0,1,0
6170000,3298,1,1,0
6170250,3295,1,1,0
6170500,3298,0,1,0
6170750,3294,0,1,0
6171000,3295,0,1,0
6171250,3300,0,1,0
6171500,3299,0,1,0
6171750,3297,0,1,0
6172000,3299,0,1,0
6172250,3300,0,1,0
6172500,3298,0,1,0
6172750,3300,0,1,0
6173000,3299,0,1,0
6173250,3296,0,1,0
6173500,3295,0,1,0
6173750,3295,0,1,0
6174000,3294,0,1,0
6174250,3294,0,1,0
6174500,3292,0,1,0
6174750,3292,0,1,0
6175000,3295,0,1,0
6175250,3291,0,1,0
6175500,3295,0,1,0
6175750,3294,0,1,0
6176000,3296,1,1,0
6176250,3290,1,1,0
6176500,3294,0,1,0
6176750,3294,0,1,0
6177000,3292,0,1,0
6177250,3298,0,1,0
6177500,3295,0,1,0
6177750,3299,0,1,0
6178000,3295,0,1,0
6178250,3268,0,1,0
6178500,3266,0,1,0
6178750,3273,0,1,0
6179000,3276,0,1,0
6179250,3301,0,1,0
6179500,3302,0,1,0
6179750,3303,0,1,0
6180000,3304,0,1,0
6180250,3303,0,1,0
6180500,3309,0,1,0
6180750,3305,0,1,0
6181000,3307,0,1,0
6181250,3309,0,1,0
6181500,3311,0,1,0
6181750,3308,0,1,0
6182000,3308,1,1,0
6182250,3313,1,1,0
6182500,3311,0,1,0
6182750,3308,0,1,0
6183000,3314,0,1,0
6183250,3310,0,1,0
6183500,3313,0,1,0
6183750,3312,0,1,0
6184000,3312,0,1,0
6184250,3309,0,1,0
6184500,3310,0,1,0
6184750,3309,0,1,0
6185000,3305,0,1,0
6185250,3308,0,1,0
6185500,3305,0,1,0
6185750,3302,0,1,0
6186000,3307,0,1,0
6186250,3307,0,1,0
6186500,3306,0,1,0
6186750,3300,0,1,0
6187000,3304,0,1,0
6187250,3303,0,1,0
6187500,3300,0,1,0
6187750,3303,0,1,0
6188000,3301,1,1,0
6188250,3298,1,1,0
6188500,3301,0,1,0
6188750,3302,0,1,0
6189000,3302,0,1,0
6189250,3301,0,1,0
6189500,3300,0,1,0
6189750,3302,0,1,0
6190000,3306,0,1,0
6190250,3275,0,1,0
6190500,3271,0,1,0
6190750,3274,0,1,0
6191000,3279,0,1,0
6191250,3302,0,1,0
6191500,3303,0,1,0
6191750,3302,0,1,0
6192000,3303,0,1,0
6192250,3304,0,1,0
6192500,3307,0,1,0
6192750,3304,0,1,0
6193000,3301,0,1,0
6193250,3307,0,1,0
6193500,3305,0,1,0
6193750,3304,0,1,0
6194000,3305,1,1,0
6194250,3300,1,1,0
6194500,3304,0,1,0
6194750,3298,0,1,0
6195000,3301,0,1,0
6195250,3298,0,1,0
6195500,3299,0,1,0
6195750,3299,0,1,0
6196000,3297,0,1,0
6196250,3268,0,1,0
6196500,3262,0,1,0
6196750,3266,0,1,0
6197000,3265,0,1,0
6197250,3292,0,1,0
6197500,3288,0,1,0
6197750,3287,0,1,0
6198000,3291,0,1,0
6198250,3290,0,1,0
6198500,3290,0,1,0
6198750,3289,0,1,0
6199000,3289,0,1,0
6199250,3288,0,1,0
6199500,3287,0,1,0
6199750,3287,0,1,0
6200000,3288,1,1,0
6200250,3292,1,1,0
6200500,3290,0,1,0
6200750,3292,0,1,0
6201000,3293,0,1,0
6201250,3291,0,1,0
6201500,3293,0,1,0
6201750,3297,0,1,0
6202000,3291,0,1,0
6202250,3324,0,1,0
6202500,3328,0,1,0
6202750,3329,0,1,0
6203000,3320,0,1,0
6203250,3297,0,1,0
6203500,3297,0,1,0
6203750,3298,0,1,0
6204000,3300,0,1,0
6204250,3302,0,1,0
6204500,3300,0,1,0
6204750,3303,0,1,0
6205000,3301,0,1,0
6205250,3303,0,1,0
6205500,3299,0,1,0
6205750,3298,0,1,0
6206000,3299,1,1,0
6206250,3298,1,1,0
6206500,3301,0,1,0
6206750,3300,0,1,0
6207000,3296,0,1,0
6207250,3296,0,1,0
6207500,3300,0,1,0
6207750,3295,0,1,0
6208000,3295,0,1,0
6208250,3271,0,1,0
6208500,3264,0,1,0
6208750,3270,0,1,0
6209000,3275,0,1,0
6209250,3299,0,1,0
6209500,3298,0,1,0
6209750,3297,0,1,0
6210000,3302,0,1,0
6210250,3300,0,1,0
6210500,3300,0,1,0
6210750,3297,0,1,0
6211000,3300,0,1,0
6211250,3304,0,1,0
6211500,3305,0,1,0
6211750,3303,0,1,0
6212000,3305,1,1,0
6212250,3303,1,1,0
6212500,3305,0,1,0
6212750,3308,0,1,0
6213000,3305,0,1,0
6213250,3312,0,1,0
6213500,3312,0,1,0
6213750,3311,0,1,0
6214000,3314,0,1,0
6214250,3311,0,1,0
6214500,3315,0,1,0
6214750,3312,0,1,0
6215000,3312,0,1,0
6215250,3311,0,1,0
6215500,3310,0,1,0
6215750,3314,0,1,0
6216000,3315,0,1,0
6216250,3309,0,1,0
6216500,3313,0,1,0
6216750,3313,0,1,0
6217000,3309,0,1,0
6217250,3308,0,1,0
6217500,3305,0,1,0
6217750,3304,0,1,0
6218000,3303,1,1,0
6218250,3306,1,1,0
6218500,3305,0,1,0
6218750,3304,0,1,0
6219000,3305,0,1,0
6219250,3301,0,1,0
6219500,3300,0,1,0
6219750,3297,0,1,0
6220000,3301,0,1,0
6220250,3303,0,1,0
6220500,3299,0,1,0
6220750,3299,0,1,0
6221000,3298,0,1,0
6221250,3301,0,1,0
6221500,3296,0,1,0
6221750,3295,0,1,0
6222000,3298,0,1,0
6222250,3295,0,1,0
6222500,3299,0,1,0
6222750,3301,0,1,0
6223000,3297,0,1,0
6223250,3298,0,1,0
6223500,3300,0,1,0
6223750,3298,0,1,0
6224000,3303,1,1,0
6224250,3297,1,1,0
6224500,3299,0,1,0
6224750,3302,0,1,0
6225000,3303,0,1,0
6225250,3302,0,1,0
6225500,3302,0,1,0
6225750,3299,0,1,0
6226000,3303,0,1,0
6226250,3268,0,1,0
6226500,3268,0,1,0
6226750,3249,0,1,0
6227000,3256,0,1,0
6227250,3273,0,1,0
6227500,3299,0,1,0
6227750,3296,0,1,0
6228000,3294,0,1,0
6228250,3293,0,1,0
6228500,3292,0,1,0
6228750,3294,0,1,0
6229000,3295,0,1,0
6229250,3293,0,1,0
6229500,3290,0,1,0
6229750,3287,0,1,0
6230000,3293,1,1,0
6230250,3292,1,1,0
6230500,3290,0,1,0
6230750,3291,0,1,0
6231000,3287,0,1,0
6231250,3285,0,1,0
6231500,3287,0,1,0
6231750,3288,0,1,0
6232000,3288,0,1,0
6232250,3314,0,1,0
6232500,3325,0,1,0
6232750,3320,0,1,0
6233000,3316,0,1,0
6233250,3291,0,1,0
6233500,3292,0,1,0
6233750,3294,0,1,0
6234000,3297,0,1,0
6234250,3297,0,1,0
6234500,3299,0,1,0
6234750,3297,0,1,0
6235000,3301,0,1,0
6235250,3301,0,1,0
6235500,3299,0,1,0
